,UCT Date,Custom Date,Temp (C)
209,01/06/10 14:31:00,01/06/10 06:31:00,12.0
210,01/06/10 14:51:00,01/06/10 06:51:00,12.0
211,01/06/10 14:53:00,01/06/10 06:53:00,12.2
212,01/06/10 15:03:00,01/06/10 07:03:00,13.0
213,01/06/10 15:10:00,01/06/10 07:10:00,13.0
214,01/06/10 15:19:00,01/06/10 07:19:00,13.0
215,01/06/10 15:26:00,01/06/10 07:26:00,13.0
216,01/06/10 15:42:00,01/06/10 07:42:00,13.0
217,01/06/10 15:49:00,01/06/10 07:49:00,13.0
218,01/06/10 15:53:00,01/06/10 07:53:00,12.8
219,01/06/10 16:03:00,01/06/10 08:03:00,13.0
220,01/06/10 16:10:00,01/06/10 08:10:00,12.0
221,01/06/10 16:22:00,01/06/10 08:22:00,13.0
222,01/06/10 16:35:00,01/06/10 08:35:00,13.0
223,01/06/10 16:38:00,01/06/10 08:38:00,13.0
224,01/06/10 16:51:00,01/06/10 08:51:00,13.0
225,01/06/10 16:53:00,01/06/10 08:53:00,13.3
226,01/06/10 17:00:00,01/06/10 09:00:00,13.0
227,01/06/10 17:17:00,01/06/10 09:17:00,13.0
228,01/06/10 17:48:00,01/06/10 09:48:00,13.0
229,01/06/10 17:51:00,01/06/10 09:51:00,13.0
230,01/06/10 17:53:00,01/06/10 09:53:00,13.9
231,01/06/10 18:03:00,01/06/10 10:03:00,14.0
232,01/06/10 18:13:00,01/06/10 10:13:00,14.0
233,01/06/10 18:21:00,01/06/10 10:21:00,14.0
234,01/06/10 18:30:00,01/06/10 10:30:00,14.0
235,01/06/10 18:45:00,01/06/10 10:45:00,14.0
236,01/06/10 18:53:00,01/06/10 10:53:00,14.4
237,01/06/10 19:53:00,01/06/10 11:53:00,15.0
238,01/06/10 20:53:00,01/06/10 12:53:00,#N/A
239,01/06/10 21:13:00,01/06/10 13:13:00,#N/A
240,01/06/10 21:19:00,01/06/10 13:19:00,13.0
241,01/06/10 21:21:00,01/06/10 13:21:00,13.0
242,01/06/10 21:45:00,01/06/10 13:45:00,13.0
243,01/06/10 21:53:00,01/06/10 13:53:00,12.8
244,01/06/10 22:50:00,01/06/10 14:50:00,13.0
245,01/06/10 22:53:00,01/06/10 14:53:00,12.8
246,01/06/10 23:25:00,01/06/10 15:25:00,13.0
247,01/06/10 23:40:00,01/06/10 15:40:00,14.0
248,01/06/10 23:48:00,01/06/10 15:48:00,14.0
249,01/06/10 23:53:00,01/06/10 15:53:00,13.9
250,01/07/10 00:33:00,01/06/10 16:33:00,14.0
251,01/07/10 00:39:00,01/06/10 16:39:00,13.0
252,01/07/10 00:48:00,01/06/10 16:48:00,13.0
253,01/07/10 00:53:00,01/06/10 16:53:00,12.8
254,01/07/10 01:18:00,01/06/10 17:18:00,13.0
255,01/07/10 01:53:00,01/06/10 17:53:00,12.2
256,01/07/10 02:53:00,01/06/10 18:53:00,12.2
257,01/07/10 03:07:00,01/06/10 19:07:00,12.0
258,01/07/10 03:51:00,01/06/10 19:51:00,13.0
259,01/07/10 03:53:00,01/06/10 19:53:00,12.8
260,01/07/10 04:02:00,01/06/10 20:02:00,13.0
261,01/07/10 04:37:00,01/06/10 20:37:00,13.0
262,01/07/10 04:53:00,01/06/10 20:53:00,12.8
263,01/07/10 05:16:00,01/06/10 21:16:00,13.0
264,01/07/10 05:53:00,01/06/10 21:53:00,12.2
265,01/07/10 06:14:00,01/06/10 22:14:00,12.0
266,01/07/10 06:34:00,01/06/10 22:34:00,12.0
267,01/07/10 06:41:00,01/06/10 22:41:00,12.0
268,01/07/10 06:51:00,01/06/10 22:51:00,12.0
269,01/07/10 06:53:00,01/06/10 22:53:00,11.7
270,01/07/10 07:29:00,01/06/10 23:29:00,11.0
271,01/07/10 07:49:00,01/06/10 23:49:00,11.0
272,01/07/10 07:50:00,01/06/10 23:50:00,11.1
273,01/07/10 07:52:00,01/06/10 23:52:00,11.0
274,01/07/10 07:56:00,01/06/10 23:56:00,11.0
275,01/07/10 07:59:00,01/06/10 23:59:00,#N/A
276,01/07/10 08:02:00,01/07/10 00:02:00,11.0
277,01/07/10 08:04:00,01/07/10 00:04:00,11.0
278,01/07/10 08:23:00,01/07/10 00:23:00,10.0
279,01/07/10 08:45:00,01/07/10 00:45:00,10.0
280,01/07/10 08:53:00,01/07/10 00:53:00,10.0
281,01/07/10 09:13:00,01/07/10 01:13:00,9.0
282,01/07/10 09:22:00,01/07/10 01:22:00,10.0
283,01/07/10 09:32:00,01/07/10 01:32:00,9.0
284,01/07/10 09:36:00,01/07/10 01:36:00,9.0
285,01/07/10 09:40:00,01/07/10 01:40:00,8.0
286,01/07/10 09:51:00,01/07/10 01:51:00,9.0
287,01/07/10 09:53:00,01/07/10 01:53:00,8.3
288,01/07/10 09:59:00,01/07/10 01:59:00,9.0
289,01/07/10 10:16:00,01/07/10 02:16:00,9.0
290,01/07/10 10:27:00,01/07/10 02:27:00,9.0
291,01/07/10 10:37:00,01/07/10 02:37:00,8.0
292,01/07/10 10:39:00,01/07/10 02:39:00,7.0
293,01/07/10 10:49:00,01/07/10 02:49:00,8.0
294,01/07/10 10:51:00,01/07/10 02:51:00,8.0
295,01/07/10 10:53:00,01/07/10 02:53:00,8.3
296,01/07/10 11:03:00,01/07/10 03:03:00,8.0
297,01/07/10 11:25:00,01/07/10 03:25:00,8.0
298,01/07/10 11:27:00,01/07/10 03:27:00,8.0
299,01/07/10 11:31:00,01/07/10 03:31:00,8.0
300,01/07/10 11:40:00,01/07/10 03:40:00,8.0
301,01/07/10 11:47:00,01/07/10 03:47:00,8.0
302,01/07/10 11:51:00,01/07/10 03:51:00,8.0
303,01/07/10 11:53:00,01/07/10 03:53:00,7.8
304,01/07/10 12:06:00,01/07/10 04:06:00,8.0
305,01/07/10 12:37:00,01/07/10 04:37:00,8.0
306,01/07/10 12:39:00,01/07/10 04:39:00,8.0
307,01/07/10 12:43:00,01/07/10 04:43:00,8.0
308,01/07/10 12:51:00,01/07/10 04:51:00,9.0
309,01/07/10 12:53:00,01/07/10 04:53:00,8.9
310,01/07/10 13:18:00,01/07/10 05:18:00,9.0
311,01/07/10 13:51:00,01/07/10 05:51:00,10.0
312,01/07/10 13:53:00,01/07/10 05:53:00,10.0
313,01/07/10 14:03:00,01/07/10 06:03:00,10.0
314,01/07/10 14:13:00,01/07/10 06:13:00,11.0
315,01/07/10 14:26:00,01/07/10 06:26:00,11.0
316,01/07/10 14:33:00,01/07/10 06:33:00,11.0
317,01/07/10 14:53:00,01/07/10 06:53:00,10.6
318,01/07/10 15:20:00,01/07/10 07:20:00,11.0
319,01/07/10 15:36:00,01/07/10 07:36:00,11.0
320,01/07/10 15:51:00,01/07/10 07:51:00,11.0
321,01/07/10 15:53:00,01/07/10 07:53:00,11.1
322,01/07/10 16:05:00,01/07/10 08:05:00,11.0
323,01/07/10 16:53:00,01/07/10 08:53:00,11.1
324,01/07/10 17:53:00,01/07/10 09:53:00,12.2
325,01/07/10 18:53:00,01/07/10 10:53:00,12.8
326,01/07/10 19:00:00,01/07/10 11:00:00,13.0
327,01/07/10 19:53:00,01/07/10 11:53:00,14.4
328,01/07/10 20:53:00,01/07/10 12:53:00,13.9
329,01/07/10 21:53:00,01/07/10 13:53:00,13.3
330,01/07/10 22:53:00,01/07/10 14:53:00,13.3
331,01/07/10 23:33:00,01/07/10 15:33:00,13.0
332,01/07/10 23:51:00,01/07/10 15:51:00,12.0
333,01/07/10 23:53:00,01/07/10 15:53:00,12.2
334,01/08/10 00:02:00,01/07/10 16:02:00,12.0
335,01/08/10 00:27:00,01/07/10 16:27:00,12.0
336,01/08/10 00:31:00,01/07/10 16:31:00,12.0
337,01/08/10 00:39:00,01/07/10 16:39:00,12.0
338,01/08/10 00:49:00,01/07/10 16:49:00,12.0
339,01/08/10 00:53:00,01/07/10 16:53:00,11.7
340,01/08/10 01:09:00,01/07/10 17:09:00,12.0
341,01/08/10 01:16:00,01/07/10 17:16:00,12.0
342,01/08/10 01:30:00,01/07/10 17:30:00,12.0
343,01/08/10 01:53:00,01/07/10 17:53:00,11.7
344,01/08/10 02:07:00,01/07/10 18:07:00,12.0
345,01/08/10 02:19:00,01/07/10 18:19:00,12.0
346,01/08/10 02:32:00,01/07/10 18:32:00,12.0
347,01/08/10 02:51:00,01/07/10 18:51:00,12.0
348,01/08/10 02:53:00,01/07/10 18:53:00,11.7
349,01/08/10 03:23:00,01/07/10 19:23:00,12.0
350,01/08/10 03:38:00,01/07/10 19:38:00,12.0
351,01/08/10 03:53:00,01/07/10 19:53:00,11.7
352,01/08/10 04:53:00,01/07/10 20:53:00,12.2
353,01/08/10 05:53:00,01/07/10 21:53:00,11.7
354,01/08/10 06:53:00,01/07/10 22:53:00,12.2
355,01/08/10 07:53:00,01/07/10 23:53:00,13.3
356,01/08/10 07:59:00,01/07/10 23:59:00,#N/A
357,01/08/10 08:53:00,01/08/10 00:53:00,13.3
358,01/08/10 09:53:00,01/08/10 01:53:00,12.8
359,01/08/10 10:53:00,01/08/10 02:53:00,13.3
360,01/08/10 11:53:00,01/08/10 03:53:00,13.3
